bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons,robot_name_normalized,environment_name_normalized,task_name_normalized,causal_experiment_id,intervention_family,treatment_variable,treatment_value,causal_instance_id,do_variable,do_value,is_interventional,final_success_numeric,complete_intervention_block
bread_0012,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0012,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,tiago,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.420615,-0.405674,0.82,map,0.0,0.0,0.0,0.0,,,,1.420615,-0.405674,0.82,0.0,0.0,0.98294,-0.183925,0.0,-0.0,-2.771636,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.932343,-0.361575,0.0,-2.771636,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,322.0,0.5523156089193825,1.3985633271148443,-0.4548208480863186,0.8456851088849349,0.3226165268876122,completed,38.3999,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.00254m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=wiggle, max link displacement 0.00874m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0012,robot_name,tiago,True,1,False
bread_0013,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0013,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,tiago,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.787214,0.158825,0.82,map,0.0,0.0,0.0,0.0,,,,1.787214,0.158825,0.82,0.0,0.0,0.999187,0.040317,0.0,-0.0,3.060937,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.996749,0.080569,0.0,3.060937,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,1.678571518602097,0.1682425480497147,0.8910765480813774,0.2296066995003374,completed,22.611,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0013,robot_name,tiago,True,1,False
bread_0014,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0014,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,2.810918,0.125477,0.82,map,0.0,0.0,0.0,0.0,,,,2.810918,0.125477,0.82,0.0,0.0,-0.810743,0.585402,0.0,-0.0,-1.89084,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,-0.314608,-0.949222,0.0,-1.89084,,,,,,,,,,,,,saw,0.03,4,13,True,817.0,205.0,0.2512254901960784,2.8253896940955,0.1719616510239939,0.911370588123324,0.1149964960874234,completed,44.6719,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00025m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00008m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00039m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00015m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0014,robot_name,tiago,True,0,False
bread_0015,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0015,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.260772,-0.399627,0.82,map,0.0,0.0,0.0,0.0,,,,2.260772,-0.399627,0.82,0.0,0.0,-0.393995,0.919113,0.0,-0.0,-0.809947,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.689537,-0.724251,0.0,-0.809947,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,700.0,1.0,2.353899505384148,-0.498546824797501,0.9024268854036932,0.4463087394046919,completed,57.6617,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 625 ticks in CuttingAction (status=wiggle, max link displacement 0.00470m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00386m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.00450m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in CuttingAction (status=stagnant, max link displacement 0.00149m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.00481m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0015,robot_name,tiago,True,0,False
bread_0016,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0016,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,tiago,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.115657,-0.308827,0.82,map,0.0,0.0,0.0,0.0,,,,1.115657,-0.308827,0.82,0.0,0.0,-0.844443,0.535645,0.0,-0.0,-2.011051,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.42617,-0.904643,0.0,-2.011051,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,322.0,0.5523156089193825,1.133560875763518,-0.3596319265153841,0.8456851088849349,0.3208265593427341,completed,13.8079,0,,tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0016,robot_name,tiago,True,1,False
bread_0017,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0017,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,tiago,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.17153,0.219085,0.82,map,0.0,0.0,0.0,0.0,,,,1.17153,0.219085,0.82,0.0,0.0,-0.538312,0.842746,0.0,-0.0,-1.136865,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.420441,-0.90732,0.0,-1.136865,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,496.0,0.8507718696397941,1.1816604387928529,0.1035926714271023,0.8231906905935369,0.5106125691748454,completed,16.5709,0,,tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0017,robot_name,tiago,True,1,False
bread_0001,bread_cutting,362cf799-ac1a-4e72-83b1-b4d315778fc0,bread_0001,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-2.886208,-2.480546,0.43,map,0.0,0.0,0.0,0.0,,,,-2.886208,-2.480546,0.43,0.0,0.0,-0.298798,0.954317,0.0,-0.0,-0.606865,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.82144,-0.570295,0.0,-0.606865,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,0.0,0.0,-2.9712658526297537,-2.4222658912687374,0.5020224045030773,1.4412647944887422,completed,40.5865,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.01054m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.00510m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00059m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.00232m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00019m over 25 ticks).",rollin_justin,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,rollin_justin,cut:isr:910004:bread_0001,robot_name,rollin_justin,True,0,False
bread_0002,bread_cutting,362cf799-ac1a-4e72-83b1-b4d315778fc0,bread_0002,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.608423,-2.363146,0.83,map,0.0,0.0,0.0,0.0,,,,1.608423,-2.363146,0.83,0.0,0.0,0.481652,0.876362,0.0,-0.0,1.005079,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.536022,0.844204,0.0,1.005079,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,0.0,0.0,1.5400642883436544,-2.4722264020345244,0.9124268854036928,1.8111730643846349,completed,38.9383,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 825 ticks in CuttingAction (status=wiggle, max link displacement 0.01037m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 625 ticks in CuttingAction (status=wiggle, max link displacement 0.00893m over 25 ticks).",rollin_justin,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,rollin_justin,cut:isr:910004:bread_0002,robot_name,rollin_justin,True,1,False
bread_0003,bread_cutting,362cf799-ac1a-4e72-83b1-b4d315778fc0,bread_0003,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_180,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,rotated_180,5,4,4,True,True,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.27962,-2.381931,0.83,map,0.0,0.0,0.0,0.0,,,,2.27962,-2.381931,0.83,0.0,0.0,0.695937,0.718102,0.0,-0.0,1.539449,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.031342,0.999509,0.0,1.539449,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,2.283671833293876,-2.272956203475149,0.9010765480813774,2.1436124762949254,completed,42.2016,4,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.00506m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00372m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.00624m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.05172m over 25 ticks).",rollin_justin,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,rollin_justin,cut:isr:910004:bread_0003,robot_name,rollin_justin,True,1,False
bread_0004,bread_cutting,362cf799-ac1a-4e72-83b1-b4d315778fc0,bread_0004,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_180,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,rotated_180,5,4,4,True,True,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.613056,-2.146467,0.83,map,0.0,0.0,0.0,0.0,,,,2.613056,-2.146467,0.83,0.0,0.0,-0.340648,0.940191,0.0,-0.0,-0.695211,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.767918,-0.640548,0.0,-0.695211,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,0.0,0.0,2.5334720229935668,-2.0809095160083477,0.9020224045030772,1.919173592536368,completed,46.9317,4,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 800 ticks in CuttingAction (status=stagnant, max link displacement 0.00193m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 700 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00046m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks).",rollin_justin,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,rollin_justin,cut:isr:910004:bread_0004,robot_name,rollin_justin,True,1,False
bread_0005,bread_cutting,362cf799-ac1a-4e72-83b1-b4d315778fc0,bread_0005,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.943742,-2.138153,0.83,map,0.0,0.0,0.0,0.0,,,,1.943742,-2.138153,0.83,0.0,0.0,-0.013138,0.999914,0.0,-0.0,-0.026276,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.999655,-0.026273,0.0,-0.026276,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,700.0,1.0,2.0795323441005973,-2.142483456255424,0.912426885403693,1.073637888339646,completed,14.5581,0,,rollin_justin,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,rollin_justin,cut:isr:910004:bread_0005,robot_name,rollin_justin,True,1,False
bread_0006,bread_cutting,362cf799-ac1a-4e72-83b1-b4d315778fc0,bread_0006,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.009225,-2.532665,0.83,map,0.0,0.0,0.0,0.0,,,,2.009225,-2.532665,0.83,0.0,0.0,-0.674073,0.738665,0.0,-0.0,-1.479418,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.091252,-0.995828,0.0,-1.479418,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,2.018544674032417,-2.641315503315775,0.9010765480813774,1.2145805303948738,completed,16.7006,0,,rollin_justin,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,rollin_justin,cut:isr:910004:bread_0006,robot_name,rollin_justin,True,1,False
bread_0007,bread_cutting,362cf799-ac1a-4e72-83b1-b4d315778fc0,bread_0007,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.591916,-2.528053,0.83,map,0.0,0.0,0.0,0.0,,,,2.591916,-2.528053,0.83,0.0,0.0,0.946908,0.321504,0.0,-0.0,2.486958,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.79327,0.60887,0.0,2.486958,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,2.5057972859152216,-2.4611540404427865,0.9010765480813772,2.0646260746258878,completed,34.2281,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00463m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in CuttingAction (status=wiggle, max link displacement 0.00828m over 25 ticks).",rollin_justin,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,rollin_justin,cut:isr:910004:bread_0007,robot_name,rollin_justin,True,1,False
bread_0008,bread_cutting,362cf799-ac1a-4e72-83b1-b4d315778fc0,bread_0008,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.65813,-0.307034,0.82,map,0.0,0.0,0.0,0.0,,,,2.65813,-0.307034,0.82,0.0,0.0,0.873103,-0.487537,0.0,-0.0,-2.12306,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.524616,-0.851339,0.0,-2.12306,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,525.0,0.75,2.632477432087218,-0.3472115064394099,0.902426885403693,1.1740170060969992,completed,15.8035,0,,rollin_justin,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,rollin_justin,cut:isr:910004:bread_0008,robot_name,rollin_justin,True,1,False
