bowl_name,knowledge_motion,knowledge_mixing_tool,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,execution_time_s,failure_count,failure_reasons
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0012,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,stretch,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.509966,2.177609,0.996814,map,0.0,0.0,0.0,0.0,,,,2.509966,2.177609,0.996814,0.0,0.0,0.765481,0.643458,0.0,-0.0,1.743578,,,,,,,,,,,,,,Whisking,,,0,18.3105,0,
bowl_0013,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0013,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.940988,4.006738,0.996814,map,0.0,0.0,0.0,0.0,,,,2.940988,4.006738,0.996814,0.0,0.0,0.014027,0.999902,0.0,-0.0,0.028055,,,,,,,,,,,,,,Whisking,,,0,24.5463,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00047m over 25 ticks)."
bowl_0014,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0014,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.593516,3.380233,0.996814,map,0.0,0.0,0.0,0.0,,,,2.593516,3.380233,0.996814,0.0,0.0,0.626416,0.779489,0.0,-0.0,1.353893,,,,,,,,,,,,,,Whisking,,,0,25.1646,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00031m over 25 ticks)."
bowl_0015,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0015,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.953832,1.517585,0.996814,map,0.0,0.0,0.0,0.0,,,,2.953832,1.517585,0.996814,0.0,0.0,-0.680455,0.73279,0.0,-0.0,-1.496767,,,,,,,,,,,,,,Whisking,,,0,25.1107,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00051m over 25 ticks)."
bowl_0016,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0016,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,3.007609,3.768022,0.996814,map,0.0,0.0,0.0,0.0,,,,3.007609,3.768022,0.996814,0.0,0.0,0.23493,0.972012,0.0,-0.0,0.474292,,,,,,,,,,,,,,Whisking,,,0,24.756,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00040m over 25 ticks)."
bowl_0017,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0017,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.557443,2.919038,0.996814,map,0.0,0.0,0.0,0.0,,,,2.557443,2.919038,0.996814,0.0,0.0,-0.107164,0.994241,0.0,-0.0,-0.214739,,,,,,,,,,,,,,Whisking,,,0,25.8453,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00041m over 25 ticks)."
bowl_0018,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0018,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,3.011536,2.275186,0.996814,map,0.0,0.0,0.0,0.0,,,,3.011536,2.275186,0.996814,0.0,0.0,0.812673,0.582721,0.0,-0.0,1.897448,,,,,,,,,,,,,,Whisking,,,0,24.8937,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00018m over 25 ticks)."
bowl_0019,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0019,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.482013,2.508717,0.996814,map,0.0,0.0,0.0,0.0,,,,2.482013,2.508717,0.996814,0.0,0.0,0.980851,-0.194761,0.0,-0.0,-2.749565,,,,,,,,,,,,,,Whisking,,,0,24.6865,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00022m over 25 ticks)."
bowl_0020,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0020,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,0.37071,3.253546,0.9705,map,0.0,0.0,0.0,0.0,,,,0.37071,3.253546,0.9705,0.0,0.0,-0.546355,0.837554,0.0,-0.0,-1.156012,,,,,,,,,,,,,,Whisking,,,0,29.8973,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00670m over 25 ticks)."
bowl_0021,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0021,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,0.247235,3.518941,0.9705,map,0.0,0.0,0.0,0.0,,,,0.247235,3.518941,0.9705,0.0,0.0,0.110826,0.99384,0.0,-0.0,0.222107,,,,,,,,,,,,,,Whisking,,,0,24.8533,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00030m over 25 ticks)."
bowl_0022,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0022,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,0.239429,2.988262,0.9705,map,0.0,0.0,0.0,0.0,,,,0.239429,2.988262,0.9705,0.0,0.0,-0.433865,0.900978,0.0,-0.0,-0.897556,,,,,,,,,,,,,,Whisking,,,0,26.0675,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00000m over 25 ticks)."
bowl_0023,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0023,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,4.882995,4.382572,0.772643,map,0.0,0.0,0.0,0.0,,,,4.882995,4.382572,0.772643,0.0,0.0,0.972247,0.233959,0.0,-0.0,2.669298,,,,,,,,,,,,,,Whisking,,,0,28.9889,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00066m over 25 ticks)."
bowl_0024,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0024,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,4.862281,3.993419,0.772643,map,0.0,0.0,0.0,0.0,,,,4.862281,3.993419,0.772643,0.0,0.0,-0.723732,0.690081,0.0,-0.0,-1.61839,,,,,,,,,,,,,,Whisking,,,0,29.8743,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00061m over 25 ticks)."
bowl_0025,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0025,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,4.953068,3.700405,0.772643,map,0.0,0.0,0.0,0.0,,,,4.953068,3.700405,0.772643,0.0,0.0,-0.221519,0.975156,0.0,-0.0,-0.446745,,,,,,,,,,,,,,Whisking,,,0,29.4032,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00104m over 25 ticks)."
bowl_0026,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0026,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,4.844486,3.408693,0.772643,map,0.0,0.0,0.0,0.0,,,,4.844486,3.408693,0.772643,0.0,0.0,-0.364394,0.931245,0.0,-0.0,-0.745963,,,,,,,,,,,,,,Whisking,,,0,30.0883,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00111m over 25 ticks)."
bowl_0027,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0027,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,5.149807,3.429623,0.772643,map,0.0,0.0,0.0,0.0,,,,5.149807,3.429623,0.772643,0.0,0.0,0.867252,-0.49787,0.0,-0.0,-2.09931,,,,,,,,,,,,,,Whisking,,,0,30.0421,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00080m over 25 ticks)."
bowl_0028,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0028,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,5.089135,4.580163,0.772643,map,0.0,0.0,0.0,0.0,,,,5.089135,4.580163,0.772643,0.0,0.0,0.028392,0.999597,0.0,-0.0,0.056791,,,,,,,,,,,,,,Whisking,,,0,29.3645,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00098m over 25 ticks)."
bowl_0029,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0029,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,5.144755,4.164209,0.772643,map,0.0,0.0,0.0,0.0,,,,5.144755,4.164209,0.772643,0.0,0.0,0.659427,0.751769,0.0,-0.0,1.440112,,,,,,,,,,,,,,Whisking,,,0,29.9685,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00105m over 25 ticks)."
bowl_0030,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0030,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,5.225853,3.688096,0.772643,map,0.0,0.0,0.0,0.0,,,,5.225853,3.688096,0.772643,0.0,0.0,0.401918,0.915676,0.0,-0.0,0.827221,,,,,,,,,,,,,,Whisking,,,0,30.6434,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00088m over 25 ticks)."
bowl_0031,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5b1d37d6-e0d4-41ca-abfa-9c0f15a1a1b4,bowl_0031,2029749140,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,5.147022,3.897577,0.772643,map,0.0,0.0,0.0,0.0,,,,5.147022,3.897577,0.772643,0.0,0.0,-0.112232,0.993682,0.0,-0.0,-0.224939,,,,,,,,,,,,,,Whisking,,,0,28.6552,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00105m over 25 ticks)."
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a57c45ca-474f-4b14-b55a-bdaf9f34643f,bowl_0001,2949420670,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.947302,1.562561,0.996814,map,0.0,0.0,0.0,0.0,,,,2.947302,1.562561,0.996814,0.0,0.0,0.764454,0.644679,0.0,-0.0,1.740387,,,,,,,,,,,,,,Whisking,,,0,4.2056,0,
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a57c45ca-474f-4b14-b55a-bdaf9f34643f,bowl_0002,2949420670,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.630887,3.196886,0.996814,map,0.0,0.0,0.0,0.0,,,,2.630887,3.196886,0.996814,0.0,0.0,-0.567418,0.82343,0.0,-0.0,-1.206733,,,,,,,,,,,,,,Whisking,,,0,8.5979,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00284m over 25 ticks)."
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a57c45ca-474f-4b14-b55a-bdaf9f34643f,bowl_0003,2949420670,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.844808,2.482827,0.996814,map,0.0,0.0,0.0,0.0,,,,2.844808,2.482827,0.996814,0.0,0.0,0.863179,0.504898,0.0,-0.0,2.083065,,,,,,,,,,,,,,Whisking,,,0,5.9054,0,
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a57c45ca-474f-4b14-b55a-bdaf9f34643f,bowl_0004,2949420670,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.740189,2.920882,0.996814,map,0.0,0.0,0.0,0.0,,,,2.740189,2.920882,0.996814,0.0,0.0,0.97893,0.204197,0.0,-0.0,2.730306,,,,,,,,,,,,,,Whisking,,,0,11.7073,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00307m over 25 ticks)."
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a57c45ca-474f-4b14-b55a-bdaf9f34643f,bowl_0005,2949420670,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.663236,3.671259,0.996814,map,0.0,0.0,0.0,0.0,,,,2.663236,3.671259,0.996814,0.0,0.0,0.909955,0.414708,0.0,-0.0,2.286349,,,,,,,,,,,,,,Whisking,,,0,9.9294,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00026m over 25 ticks)."
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a57c45ca-474f-4b14-b55a-bdaf9f34643f,bowl_0006,2949420670,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.62605,1.546151,0.996814,map,0.0,0.0,0.0,0.0,,,,2.62605,1.546151,0.996814,0.0,0.0,0.798522,0.601966,0.0,-0.0,1.849671,,,,,,,,,,,,,,Whisking,,,0,11.851,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00270m over 25 ticks)."
